File-Name,Latitude,Longitude
barn.jpg,42.501235,-83.25066333333334
kinderscout.jpg,53.40716666666667,-1.9036666666666666
Turtle.jpg,25.338400000002647,34.73966599999203
zzz.jpg,No GPS Data,No GPS Data
